comment,movie_link,movie_title,num,score
누가 누가 연기 못하나 대결이다!!!!  이새*들 다  감옥에서 나오게 하면 안돼!!!!,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=194285&target=after,프리즈너,17037802,2
액션  연기 최고..스토리가 좀빈약합니다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17037801,6
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,반도,17037800,4
연기는 정말잘한다...,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17037799,6
잔인한장면 몇번외 좀 지루했음,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17037798,6
손예진 정우성이라서 가능했던 눈물나는 스토리..너무 예뻐서 더 슬펐다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=38662&target=after,내 머리 속의 지우개,17037797,10
먼저 영화와 어떤 연관이 있는지 모를 제목이 난해하다. 플롯은 테이큰+맨온파이어 냄새가 짙다. 특히 난데없는 정장차림은 괜한 리암니슨의 향수를 부르는 연출이다. 먼치킨 영화 주연을 맡은 연약한 황배우의 뒷태...괜히 낯뜨거웠다. 하지만 눈여겨 볼 점은 주인공 홀로 승승장구하는 먼치킨 영화 클리셰를 탈피한 것. 이 영화는 둘이다. 둘이서 다때려 부순다. 국제시장을 찍어본 황배우는 시장상인의 애환을 알면서도 그 난동을 부렸던 것인가. 그에 따른 보상 등 현실적 문제는 과감히 스킵. 여러모로 테이큰과 비교된다. 악의 캐릭터 이정재는 신선했다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17037796,6
남주 너무 찌질함 뭐라도 보여줄 줄 알았더니만,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=157493&target=after,졸업반,17037795,1
"우리와 아주 밀접한 현실을, 현실과 많이 동떨어지게 만든 감떨어지는 영화. 별둘도 아까워.",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17037794,1
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=187051&target=after,브링 더 소울 : 더 무비,17037793,10
간만에 시원시원한 액션 느와르 잘보고 왔습니다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17037812,10
재밌게 잘 보고왔습니다요!,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17037811,10
촬영이 다했다... 여름오락영화로는 손색이 없음.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17037810,6
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=180220&target=after,러브 유어셀프 인 서울,17037809,10
연출 연기력 대박 황정민 너무 멋있어요,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17037808,10
동물 영화는 언제나 감동을 주네요잘 보고 갑니다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=168088&target=after,더 웨이 홈,17037807,10
영화가 감독의 마음대로 각본을 짠 느낌으로 아무리 좀비 아포칼립스물이라도 현실과의 개연성이 1도없어 집중하기 많이 힘들었습니다. 심지어 억지 감동까지 넣으니 거부감이 너무나도 생기더군요.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,반도,17037806,1
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,반도,17037805,10
황정민 연기력 미쳤다 믿고 보는 배우들,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17037804,10
마지막 마코토와 인형사가 결합된거지? 홀리...모든 시리즈를 봤는데 언제나 새롭고 흥미롭다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=23917&target=after,공각기동대,17037803,10
이거보느니 12000원 땅바닥에 버림,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17037743,1
말이 필요없응닥관람,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17037742,10
재미있었어요하지만 두번은못 볼,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,반도,17037740,6
꿀잼 너무 잼나게 봤어요,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17037739,10
"연출, 스토리 너무 좋았어요 특히 영상미가 뛰어난 작품인 것 같고 배우분들 연기는 말할 것도 없고요 OST 또한 영화에 몰입하는 데에 큰 역할을 했어요",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17037738,10
"정확히 20년 전 스무 살 때 극장에서 봤을 때, 이해는 못 하지만 뭔지 모를 이상한 감정에 사로잡혀 20년간 인생 영화로 꼽던 영화 중 하나였다. 가정을 이루고 자식을 키우는 지금 다시 보니 가슴은 먹먹하고 눈물이 나는데 왜 그런 건지 사실 아직도 확실히는 모르겠다. 공감하는 것을 들키고 싶지 않은 것일 수도.",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=26679&target=after,아메리칸 뷰티,17037737,10
뭐야 또 '민주당'  해버린 거냐?,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17037736,1
이정재 왜 자꾸 끼어들어,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17037735,10
진심 최고의 영화. 세번이상 곱씹어 보는 유일한 영화다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=69986&target=after,황해,17037734,10
"허황된 가정을 바탕으로 한 개연성 없는 스토리에다 몰입을 방해하는 개그장면들, 보는 이들을 갸우뚱하게 만드는 대통령님의 훈화시간들",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17037733,2
살아있다보다 뺨침..,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,반도,17037753,2
칼 쓰는 액션이 잔인해서 잘 못보겠다.. 신세계는 그래도 재밌게 봤는데 이 영화는 배우들 연기 빼고는 건질게 없다. 왜 이런 재미도 감동도 없는 진부한 스토리를 짰는지 의문이다... 데드플래그 찍어놓고 죽는 것 까지 너무나 예상가는 전개.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17037752,4
원작이 만화니까 만화같은 영화지,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=90589&target=after,엣지 오브 투모로우,17037751,10
옴므파탈. 한동안 헤어나오지 못할 것 같다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=39369&target=after,오페라의 유령,17037750,10
우리 모두 그런 시절있잖아요. 이런저런 생각들 품었던 적 있잖아요.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=194344&target=after,소셜노마드,17037749,10
압도적인 영화! 너무 잘 만든 영화! 다 보고 나면 뻔한영화라고 할수 있지만 보는 순간 만큼은 최고인 영화! 우와 정말 난 진심 개 감동 먹음!!,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17037748,10
대박임대박의의미는 생각하기나름..,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189537&target=after,#살아있다,17037746,1
깡패를 사랑하고 싶었다 이정재가 너무 멋있어서 ㅠㅠ 목소리 뭐여 진짜 ㅠㅠ,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17037747,8
재미있고 신정근 배우님 연기 잘하세용,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17037745,9
레즈 옹호 영화였네 시간 아까워,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=152182&target=after,소녀의 세계,17037744,5
다만 날 구하소서...,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17037763,4
꼭 봐야할  영화  박정민 짱,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17037762,10
다만악에서 구하소서   스릴있고 재밌음,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17037761,10
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17037760,10
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=68502&target=after,갓파 쿠와 여름방학을,17037759,10
"소소한 행복들이 가득 담겨 있는 영화.  힐링이 필요하다면 리틀포레스트 그리고 소소한 재미와 즐거움,감동이 있는 영화 리틀 포레스트 2 도 나왔으면,,,",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=154449&target=after,리틀 포레스트,17037758,10
뻔하지만 항상 재밌는 스토리,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17037757,8
스릴도 있고 재미도 있으나 기시감이 너무 많이 든다. '노인을 위한 나라는 없다' + '아저씨' 기타 등등. 결말이 너무 맘에 안들고 단점도 많지만 장점도 충분하기에 썸업! 박정민의 도전에 박수를! 그리고 황정민을 다시 좋아하게 됐다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17037756,8
박정민을 새롭게 본 영화,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17037755,10
애초에 강철비 2면 1에 맥락이라도 좀 이어질거라고 생각했는데 완전 다른 설정에 처음 10분 15분은 혼란스러워서 집중이 안됐음.. 솔직히 쿠키영상때 문도 안열고 불도 안키고 마치 대단한 뒷이야기 나오는 것처럼 해서 관객들 보게 할때 이 영화가 말하고 선동하는 부분이 너무 적나라 하게 들어나는듯. 잠수함 액션 스릴러 할거면 그냥 그것만 충실했으면 됐는데 너무 현실성 떨어지고 정치적인 견해가 많이 들어가서 액션마저 그 가치를 인정을 못받게 되는 영화인것같은 나의 주관적인 생각임.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17037754,2
"저도 영화배우가 되고싶게 만든 영화이자, 너무 존경하게 되는 배우가 이 영화를 보고 생겼습니다 황정민배우 너무 몰입해서 잘봤고 연기 너무 멋지십니다 나중에 꼭 한번 뵙고싶습니다 영화흥행 응원합니다!!!",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17037772,10
엠마왓슨 너무 이뻐....노래들이 다 좋음,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=136872&target=after,미녀와 야수,17037771,10
"여기 평점이랑 댓글들 다 알바인가...? 살아있다 봤을때도 딱히 재미없고 개연성 없었지만 장면마다 긴장감있거나 볼거리는 있었는데 이건 다 보자마자 이게 뭐냐? 이 생각밖에 안듬 추격씬도 긴장감 없고, 정말 쓸데없이 잔인한 장면만 넣고, 스토리 내용은 이해 하겠는데 개연성이랑 캐릭터성이 이해가 안감 그냥 감독 판타지 만족용 영화같다^^.. 돈 아까운 영화는 처음",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17037770,1
"악인의 동기, 행동에 대한 설득력이 허술하다. 전화 한 통화로 구축할 수 있는 게 아니라는 것이다. 레이가 조금 덜 미치고 조금 더 전개에 포함됐으면 좋았을것이다.",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17037769,7
꼭 추천하는 영화임 꼭 보세요 정말 후회 안합니다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=150198&target=after,너의 이름은.,17037768,10
꼭 추천하는 영화임 꼭 보세요 정말 후회 안합니다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=150198&target=after,너의 이름은.,17037767,10
다 좋은데 액션씬이 좀 아쉽다 스토리도 약간 빈약하고 그럭저럭 볼만은함 시간 비시면 추천드림.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17037766,6
너무 재밌게 봤어요 ㅎㅎㅎㅎ추천추천 !!!!잠수함 신도 긴박하고 재미있고유연석의 재발견인 것 같고정우성도 연기 잘해요 개인적으론 1보다 더 재밌어요~!!!남편은 1이 더 재밌다하지만 ㅎㅎ,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17037765,10
심은경의 어설픈 오버 액션 연기가 너무 거북했어요. 심은경만 빼면 잔잔한 영화.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=183429&target=after,블루 아워,17037764,2
캐릭터가 취향이 아니라서 일수도 있다 생각했는데 감동은 큰데 스토리가너무 뻔해서.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=134824&target=after,애니멀 크래커,17037700,6
괜히 봤다고 생각..시간낭비,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189537&target=after,#살아있다,17037699,2
내가 저 변호사라면?내가 아세파였다면?아마 현실에 절망하여 주저앉았을것이다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=168051&target=after,세인트 주디,17037698,10
와 순간순간 매순간 깜짝 놀래고 연기를 보자 하니 심금이 울고 연출 또한 영화에 있으니 염라대왕 두렵지 않은 영화입니다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17037697,10
