username,link,mention,tweet_date,tweet_time,retweets,favorites,mentions
CHE_MELODY,https://twitter.com/CHE_MELODY/status/1178449771171696640,음 그런가..그래도 감기랑은 늘 친구 먹고 이써,2019-09-29,23:21:34,0,0,
zero_k_hanra,https://twitter.com/zero_k_hanra/status/1178449744223301633,"신, 우씨가요...? 걱정을... 아! 산이씨도 감기 조심하세요!",2019-09-29,23:21:28,0,0,
ryueunsung_bot,https://twitter.com/ryueunsung_bot/status/1178449708068401152,날이 첨첨 차지고있어...얘들아 감기조심해...,2019-09-29,23:21:19,0,0,
Prien0301,https://twitter.com/Prien0301/status/1178449639835455488,헐 감기 조심해! ㅜㅜ,2019-09-29,23:21:03,0,0,
COS_Cali,https://twitter.com/COS_Cali/status/1178449505714225152,감기 걸렸나,2019-09-29,23:20:31,0,0,
luv_sua,https://twitter.com/luv_sua/status/1178449464949788672,과연 이 계절에 감기에 걸린 상태루 반팔에 반바지 입은 수아밈의 운ㄴ명운...?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ인생,2019-09-29,23:20:21,0,12,
zero_k_san,https://twitter.com/zero_k_san/status/1178449353297367041,한라도 감기조심해! 한라 감기걸리면 신우가 걱정하니까!,2019-09-29,23:19:55,0,0,
ricebox_dj,https://twitter.com/ricebox_dj/status/1178449346485841920,열심히 놓친 주말탐라 복습... 감기조심하세여....,2019-09-29,23:19:53,0,12,
ruwachilla,https://twitter.com/ruwachilla/status/1178449341553397760,감기약 대충 여러개 구비해뒀을테니... 감기약달라해요 ㅠ,2019-09-29,23:19:52,0,0,
Naib_for_Yeon,https://twitter.com/Naib_for_Yeon/status/1178449317654216704,"나 한정으로? 이것 참, 고마워해야할지 말아야할지 모르겠네. (쩝.) 감기가 정말 독한가 봐. 오늘 병원 갈 거지?",2019-09-29,23:19:46,0,0,
Melrose20131013,https://twitter.com/Melrose20131013/status/1178449268119613440,이 친구 눈은 안 감기는 거에여????? pic.twitter.com/RdgFaVcGLh,2019-09-29,23:19:34,0,19,
sho_sakura_luv,https://twitter.com/sho_sakura_luv/status/1178449064595050496,오늘 일교차 심하더라구요ㅠㅠ 아침엔 춥고 오후엔 덥고.. 감기 조심하세요 쇼녹님,2019-09-29,23:18:46,0,0,
Eunoia_You,https://twitter.com/Eunoia_You/status/1178448940825374720,"점점 날씨가 추워져요, 감기 조심해요!",2019-09-29,23:18:16,0,0,
GEI_Roge,https://twitter.com/GEI_Roge/status/1178448937344098304,"이로, 감기 옮으니까...응. 가까이 다가 오지마..다가오지 말라니깐?!",2019-09-29,23:18:15,0,0,
hhj1019,https://twitter.com/hhj1019/status/1178448913411407872,점심시간이라 비어있는 연습실에 찭은 다행이라며 훉에게 몸 좀 녹이라며 미니 히터를 틀어주곤 양호실가서 감기약 받아 올테니 기다리라 말하곤 나갔고 훉은 아까 화를 냈던게 몸이 녹으면서 사라지고 점차 졸음이 몰려옴 어차피 찭이 말고 아무도 없는데 자자 싶어 눈을 감았지,2019-09-29,23:18:10,0,0,
lire_o,https://twitter.com/lire_o/status/1178448908302766080,흑흐 감기 목부터 오는 사람...목 찢어지겟다ㅠ,2019-09-29,23:18:08,0,0,
be54810_1,https://twitter.com/be54810_1/status/1178448864547786752,와 감기걸릴려고하네 조심해야겟다 잘때 추웟나봄,2019-09-29,23:17:58,0,0,
lovely_mongsil,https://twitter.com/lovely_mongsil/status/1178448850316513281,걸려도 열이나 기침같은 거 하루 이틀이면 다 떨어지고 해서 튼튼맨일 것 같은데.... 세상에 어떻게 감기를 일주일을 앓아요 엄멤메(캐오너일치) 렛시 미묘한 표정 지으면서 어 어 아냐 딱히 뭐 그래 연약하다면 좀 그럴 수 있지 하고....,2019-09-29,23:17:55,0,0,
Sol88268312,https://twitter.com/Sol88268312/status/1178448841982431232,감기라니....ㅠㅠㅠㅠㅠㅠㅠㅠㅠ 출근길이 너무 힘드네 #TheMusicVideo #BoyWithLuv #PCAs @BTS_twt,2019-09-29,23:17:53,3,4,@BTS_twt
sem_0210,https://twitter.com/sem_0210/status/1178448795253669888,`0')!!!!! 내가이거두고두고 기억하꺼야 나중에 감기걸리면 이 트윗 두고두고 재알티할거라구 (절견디세요,2019-09-29,23:17:41,0,1,
Blue_carrot_925,https://twitter.com/Blue_carrot_925/status/1178448775561367553,"누야님 전 이미 감기가 왔다갔슴니다,,저도 그날 팔 저리고 하루죙일 침대에 있었더랬죠 누야밈은 언넝 나으셔서 맛있는거 짱 많이 드세요",2019-09-29,23:17:37,0,0,
2sinnn_,https://twitter.com/2sinnn_/status/1178448758826094597,기운이 솟아난다..... 감기기운이.......,2019-09-29,23:17:33,0,0,
Roseno_k_bot,https://twitter.com/Roseno_k_bot/status/1178448757295202305,"외롭다고? 오오, 기분 나쁜 일이야! 카즈토라 녀석은 아무리 가르쳐 줘도 전혀 기타 솜씨가 늘지 않는다네. 게다가 지금 그 녀석은 감기에 걸려 있어! 그런 녀석의 얼굴 따윈 보고 싶지 않네.",2019-09-29,23:17:32,0,0,
moni48_cos,https://twitter.com/moni48_cos/status/1178448710469996545,내일 녹음인디....와....ㅜㅜ 목감기걸려서 목소리안돌아오는데... 클낫다,2019-09-29,23:17:21,0,1,
AESOP_LOVER,https://twitter.com/AESOP_LOVER/status/1178448591704117248,제... 목감기를... 잘 부탁해요...,2019-09-29,23:16:53,0,0,
yeon_identity,https://twitter.com/yeon_identity/status/1178448583189651456,나이브 한정으로 이렇게 말하는거야! ( ? ) ( 해맑 ) 나 감기때문에 거의 잠 못 잔 것 같아,2019-09-29,23:16:51,0,0,
Mi_nu00,https://twitter.com/Mi_nu00/status/1178448253689331712,몸도 무거운데 나 감기인가..ㅜㅠ 몸이 으슬으슬 시렵고 춥네ㅠㅠㅠ 따듯하게 입은것 같은데,2019-09-29,23:15:32,0,3,
ruwachilla,https://twitter.com/ruwachilla/status/1178448253215338498,롸쥬는 튼튼해서 감기에 안걸린다네~,2019-09-29,23:15:32,0,0,
gyulrang_mdzs,https://twitter.com/gyulrang_mdzs/status/1178448182537158656,뭐뭐지 감기몸살이신건가?ㅜㅜㅠ 약은 드셧어요? 오늘 출근하셔야하나..?ㅜ,2019-09-29,23:15:15,0,0,
hhj1019,https://twitter.com/hhj1019/status/1178447954975150080,훉이 지쳐갈때 종이 쳤고 찭이 후다닥 뛰쳐 나오겠지 찭은 제 형을 보며 고마워 사랑해 미안해 하며 쇼핑백을 받아 들었는데 훉 손이 세상 얼음장 같아서 이대로 집에 갔다간 감기걸릴게 뻔했고 그랬다간 제 부모에게 등짝을 얻어 맞겠다 싶은 찭이 일단 연습실가서 몸 좀 녹이자며 훉을 데리고감,2019-09-29,23:14:21,0,0,
Woo_dahang,https://twitter.com/Woo_dahang/status/1178447942438408195,응응 물론이지 ~ 감기 걸리면 셀하 이~놈 할 줄 알고 있으라구,2019-09-29,23:14:18,0,1,
duckwho1102,https://twitter.com/duckwho1102/status/1178447883688800257,수고해~~~~~축하햅~~~~니가감기라니~~~~정말대단해~~~~ https://twitter.com/nyurang__/status/1178447704088666118 …,2019-09-29,23:14:04,0,0,
PMH_RITZ05,https://twitter.com/PMH_RITZ05/status/1178447827459956736,아 어떡해 기침나고 코막혀 감기걸리면 안되는데ㅜㅜㅜ,2019-09-29,23:13:51,0,0,
sem_0210,https://twitter.com/sem_0210/status/1178447809600557056,ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅇ에잇 이런걸 약이라고 만들다니! 이런 걸 약이라고 만들다니! 이건 판콜이라는 이름을 붙인 악마의시럽이라고 나중에롸즈감기걸리면 내가 이거 세박스사고가버릴거야,2019-09-29,23:13:46,0,1,
C_L4Y_Z,https://twitter.com/C_L4Y_Z/status/1178447796820537344,속도안좋고 허리도아프고 눈은감기고 머리는 제정신이 아닌 여러모로 총체적 난국인상태,2019-09-29,23:13:43,0,0,
mx9301,https://twitter.com/mx9301/status/1178447712817049600,다들 아프지마세여.. 진짜 감기몸살에 장염에 아침부터 난리났쓰여...,2019-09-29,23:13:23,0,1,
nyurang__,https://twitter.com/nyurang__/status/1178447704088666118,O.<< 아맞아 저저 감기걸림 ... ㅏ족같에ㅠ https://twitter.com/duckwho1102/status/1178447302538608640 …,2019-09-29,23:13:21,0,0,
mefo_0402_,https://twitter.com/mefo_0402_/status/1178447649822756866,흐어... 오빠도 몸살감기 조심혀... pic.twitter.com/YnoK4dMXzT,2019-09-29,23:13:08,0,1,
Lekki198,https://twitter.com/Lekki198/status/1178447643279675393,잠을 안 자니까 심장이 마구 뛰고 눈이 감기고 머리가 휘청거려 내가 대체 뭘 위해서,2019-09-29,23:13:07,0,0,
omijaberry,https://twitter.com/omijaberry/status/1178447633628532736,이번 감기는 부비동이 가득차서 머리가 멍해지는 게 주요증상인가. 목도 아프고.,2019-09-29,23:13:05,0,0,
hanwoll22,https://twitter.com/hanwoll22/status/1178447539848105985,감기걸렸나보다~~~,2019-09-29,23:12:42,0,0,
nyurang__,https://twitter.com/nyurang__/status/1178447518566252545,으 감기개실어ㅠ,2019-09-29,23:12:37,0,0,
Sky_Vot,https://twitter.com/Sky_Vot/status/1178447449368612864,감기 걸려서 기침하니까 두목님이 노려봐요...==,2019-09-29,23:12:21,0,0,
Protect_U__,https://twitter.com/Protect_U__/status/1178447282930245632,감기인가... 너도 조심해라.,2019-09-29,23:11:41,0,0,
zero_k_hanra,https://twitter.com/zero_k_hanra/status/1178447265792348160,감사해요! 지나씨도 감기 조심하세요!,2019-09-29,23:11:37,0,0,
Succubus7774,https://twitter.com/Succubus7774/status/1178447241708617729,@730myao 먀오 오늘도 행운이 함께하는 좋은하루 보내길 바래요 환절기 감기와 비염 조심하고 수분보충도 자주해요. 언제나 빛나는 모습 기대하고 응원해요,2019-09-29,23:11:31,0,0,@730myao
Song_habbang,https://twitter.com/Song_habbang/status/1178447206031839232,홍화찌 감기 걸리지 마용,2019-09-29,23:11:23,0,0,
seung_behind2,https://twitter.com/seung_behind2/status/1178447200277286913,ㅋㅋ큐ㅠㅠ 한오가 미안해.... 나중에 답답해하는 거 보고 불편해보인다고 어떡하지... 이럴 거 같아요ㅋㅋㅋㅋ 감기 걸리면 한오가 약이랑 죽 챙겨들고 가는걸로 하죠....(()) 그렇게 입으니까 감기걸리지!! 하고 잔소리도 할 것..,2019-09-29,23:11:21,0,0,
kemiryun,https://twitter.com/kemiryun/status/1178447081163255808,감기걸려쓰? ㅠㅠ,2019-09-29,23:10:53,0,0,
krijina_,https://twitter.com/krijina_/status/1178447051123675136,언니도 감기 조심하세요! 언니가 감기 걸리면 저 슬퍼요!,2019-09-29,23:10:46,0,0,
GoldenFrame__,https://twitter.com/GoldenFrame__/status/1178447019779620864,좋은 아침이에요. 오늘 아침은 꽤나 쌀쌀하네요. 창문을 열다 말고 닫았다가 다시 열었답니다. 이젠 완전히 가을이라고도 할 수 있겠죠. 옷차림에 신경쓰지 않으면 감기에 걸릴지도 몰라요. 조심해야 한답니다.,2019-09-29,23:10:38,0,3,
joohunnit__,https://twitter.com/joohunnit__/status/1178447000917794816,어우 요즘 감기 잘못걸리믄 한달 내내 달구산다 병원 꼭 가고 이제 꽁꽁 쌰매슈..,2019-09-29,23:10:34,0,0,
r_edne,https://twitter.com/r_edne/status/1178446922303983616,후... 너는 감기같은거 걸리지 마라........,2019-09-29,23:10:15,0,0,
EZE_0147,https://twitter.com/EZE_0147/status/1178446920601100288,감기기운 있나벼 스벌..,2019-09-29,23:10:15,0,0,
StarringStars,https://twitter.com/StarringStars/status/1178446823788171266,아 완벽하게 감기 걸렸다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 밤에 창문 다 열어놓고 노트북 방열때문에 선풍기 틀어놓은 상태였는데 그상태로 잠들어서 감기 제대로 들었음 ㅋㅋㅋㅋㅋㅋ 내 목....,2019-09-29,23:09:51,0,1,
KKULTTUCK_YJ9,https://twitter.com/KKULTTUCK_YJ9/status/1178446793811484672,감기걸림 ㅅㅂ ㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋ좃됫다,2019-09-29,23:09:44,0,0,
nachuki_hs,https://twitter.com/nachuki_hs/status/1178446752086548481,목감기가 심해서 오늘은 화도 못 내겠구만...,2019-09-29,23:09:34,0,0,
Fear_none802,https://twitter.com/Fear_none802/status/1178446704875458560,정말 일교차가 크더라구여 환절기라 감기 조심하시고 언니도 좋은 하루 보내세용,2019-09-29,23:09:23,0,1,
K_M_KIM,https://twitter.com/K_M_KIM/status/1178446702191104000,@Apinkohy 오늘도 하영이가 행복한 하루를 보낼 수 있도록 하영이가 어디에 있든 하영이를 아끼고 좋아하는 내 마음 전부를 다 보낼테니까 그거 받아서 오늘도 아주 행복하게 하루를 보낼 수 있었으면 좋겠다ㅎㅎ 하영아 오늘도 일교차 많이 크니까 외출할땐 겉옷 챙기고 감기 꼭꼭 조심하고,2019-09-29,23:09:22,0,0,@Apinkohy
tbtbqk,https://twitter.com/tbtbqk/status/1178446685778796545,"계절이 바뀌고 있음을 제대로 느꼈던 아침, 정국이도 감기조심~ #JUNGKOOK #정국 #MPN #BTS #ARMY #BoyWithLuv @BTS_twtpic.twitter.com/3bcvV3nifS",2019-09-29,23:09:19,28,21,@BTS_twtpic
zero_k_hanra,https://twitter.com/zero_k_hanra/status/1178446632716619776,요즘 날씨가 쌀쌀해지고 있어요! 모두 감기 조심하세요!,2019-09-29,23:09:06,0,0,
Hotaro_Oreki__,https://twitter.com/Hotaro_Oreki__/status/1178446631420616709,하루만에 감기 걸린걸까.. pic.twitter.com/6hKYgOgBu3,2019-09-29,23:09:06,0,0,
K_line_Hina,https://twitter.com/K_line_Hina/status/1178446589129453568,탐라의 미자분들이 미쳐날뛰고있어요... 유사여고생인 히나씨도 죽을맛이고요! 하하! 사람을 무대장치도 설치하게 시키고 테크런 돌릴때 감정연기 2시간 시키고? 응? 그래서 결론적으로 히나씨는 몸살과 목감기가 찾아왔어요 좆됐어요,2019-09-29,23:08:55,0,5,
YU1NYN,https://twitter.com/YU1NYN/status/1178446573501435909,!!╹▿╹ᐢ₎ 감사합니다! 아프지말고 감기 조심하고 이쁜 벚꽃들 보며 힐링되는 하루되세요 뽀와♡,2019-09-29,23:08:52,0,1,
_93_SG_0309_,https://twitter.com/_93_SG_0309_/status/1178446569105813505,호뇽뇽 아침에 쌀쌀하니까 잘입고가요ㅠㅠ 감기걸리면 안대요...,2019-09-29,23:08:51,0,1,
Woo_dahang,https://twitter.com/Woo_dahang/status/1178446560922763264,병원가서 감기약 처방 받는다구 약속하면 안하지롱,2019-09-29,23:08:49,0,0,
Lullaby_IN_L1F3,https://twitter.com/Lullaby_IN_L1F3/status/1178446529129893888,"9월의 마지막 출근이네요, 오늘 아침에 일기예보 보니까 아침이랑 낮에 일교차가 크더라고요. 알아서 옷들 잘 챙겨입고 나가요, 요즘 같은 때 감기 걸리기 쉽잖아. 밥들 잘 챙겨먹고 열심히 자기 할 일들 해요. pic.twitter.com/rmNobFThlg",2019-09-29,23:08:41,0,8,
5identity_dori,https://twitter.com/5identity_dori/status/1178446445109628928,가만히 있어도 더운거같아 ㅁㅊ 감기걸렸는데 ㅔㅣ몸은 더워,2019-09-29,23:08:21,0,0,
Earthmoon20,https://twitter.com/Earthmoon20/status/1178446403191787520,"【 #재운】 안녕 ♪ 어제는 많이 이야기 할 수 있었으므로 좋았습니다. 열 괜찮아? 손이 너무 뜨거웠 기 때문에 놀랐습니다. 저도 감기 걸린 것 같습니다 한국에 돌아 가면 조금이라도 쉬세요. 나는 공항도 서울에도 갈 수 없지만, 일본에서 응원하고 있습니다. 컴백 행운을 빕니다! #ARGON pic.twitter.com/C2GK5EaJxY",2019-09-29,23:08:11,0,5,
J_OP_KL,https://twitter.com/J_OP_KL/status/1178446210903891968,제대로 감기걸렸다!,2019-09-29,23:07:25,0,5,
BTS_from_SUGA,https://twitter.com/BTS_from_SUGA/status/1178446194013376512,류아밈도 감기 걸리셨네요ㅠㅠㅠ 병원가보샤요ㅠㅠ,2019-09-29,23:07:21,0,0,
kimine_258,https://twitter.com/kimine_258/status/1178446114472611840,ㅋㅋㅋㅋㅎㅋㅋㅋㅋㅎㅋㅋ면역력 하나는 개짱임 저 감기도 잘 안 걸려,2019-09-29,23:07:02,0,1,
AESOP_LOVER,https://twitter.com/AESOP_LOVER/status/1178445857865129984,목감기 샹,2019-09-29,23:06:01,0,4,
Hadddo_,https://twitter.com/Hadddo_/status/1178445753942827010,좋은 아침입니다! 오늘은 조금 쌀쌀하네요ㅜㅜ 감기 조심하시구 좋은 하루 되세요!,2019-09-29,23:05:36,0,1,
rehello_you,https://twitter.com/rehello_you/status/1178445642940633088,근데 뭐 요새는 자잘한 감기나 그런거만 걸리고 호흡곤란은 그냥 숨쉴때마다 심장아픈 것 밖에 없어서 호흡곤란이라고 해야할진 모르겠네 https://twitter.com/rehello_you/status/1178444841627185152 …,2019-09-29,23:05:10,0,0,
gam_ja_gam_ja,https://twitter.com/gam_ja_gam_ja/status/1178445625798475776,감기걸렿는데 더워서 부채질중ㅠㅡㅠ,2019-09-29,23:05:06,0,1,
treelatt33,https://twitter.com/treelatt33/status/1178445566717509637,#살면서_아프거나_다쳐본_경험 내성발톱 ing 예전 계란 알레르기 손목 골절 감기나비염은주기적으로 생김,2019-09-29,23:04:52,0,0,
GeBo_cos_0221,https://twitter.com/GeBo_cos_0221/status/1178445489403904001,어제 약을 이걸 다 먹고 잤는데 어케 도움이 하나도 안된거야 진짜 약도 이제 소용없나봄... 심지어 이제 알레르기 약은 없어... 감기약도 급하게 예전에 지어진거 먹는거지 병원가서 내약 내가 지은것고 없어 pic.twitter.com/kqNGKDLwiF,2019-09-29,23:04:33,0,3,
aroha_saku_0223,https://twitter.com/aroha_saku_0223/status/1178445447611871232,명준아 오늘도 명준이처럼 예쁜 하루 보내요 환절기에 감기 조심하궁 !! 아라찌 사진 징쨔 예쁘다 울 명준,2019-09-29,23:04:23,0,0,
sem_0210,https://twitter.com/sem_0210/status/1178445441026756608,판콜존나맛없다 이런걸감기약으로 내놓다니 이런 걸 내복약으로 내놓다니 판콜이라는 이름의 악마의 시럽인 것이 틀림없다 동화제약 어찌이런 사악한 걸 만든거지?,2019-09-29,23:04:22,0,1,
sadmoai2,https://twitter.com/sadmoai2/status/1178445389067776001,사람 많더라. 감기조심해얌,2019-09-29,23:04:09,0,0,
ylmlm_natsu,https://twitter.com/ylmlm_natsu/status/1178445307371065344,헉 저도 감기 걸렸어요ㅠㅜㅜㅜ,2019-09-29,23:03:50,0,1,
Mao_for_J,https://twitter.com/Mao_for_J/status/1178445292254814208,날씨가 계속 바뀌네... 다들 감기 걸리지 않게 조심해!,2019-09-29,23:03:46,0,1,
niku_mochi_,https://twitter.com/niku_mochi_/status/1178445231055704064,감기때문에 코에 물틀어놓은것 ㅏ같아요..,2019-09-29,23:03:32,0,0,
DARIM_0,https://twitter.com/DARIM_0/status/1178445167088427008,아침 날씨는 살짝 쌀쌀하네요. 커피덕후님도 감기 조심하셔요~,2019-09-29,23:03:16,0,1,
